CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE
0000482627;0000028057;SUBREGION;Икрянинский район;;;;;;
0000483198;0000028057;SUBREGION;Лиманский район;;;;;;
0000483540;0000028057;SUBREGION;Красноярский район;;;;;;
0000484092;0000028057;SUBREGION;Наримановский район;;;;;;
0000484103;0000484092;CITY;Нариманов;;;20169;416111;;
0000484686;0000028057;SUBREGION;Приволжский район;;;;;;
0000485931;0000028057;SUBREGION;Харабалинский район;;;;;;
0000485983;0000485931;CITY;Харабали;;;20170;;;
0000486430;0000028057;SUBREGION;Черноярский район;;;;;;
0000028058;0000028053;REGION;Республика Адыгея;;;11004;385000;;
0000486697;0000028058;CITY;Майкоп;;;1093;;;
0000487944;0000028058;CITY;Адыгейск;;;11005;;;
0000488051;0000028058;SUBREGION;Кошехабльский район;;;;385400;;
0000488418;0000028058;SUBREGION;Майкопский район;;;;385730;;
0000489638;0000028058;SUBREGION;Красногвардейский район;;;;385300;;
0000490078;0000028058;SUBREGION;Тахтамукайский район;;;;385100;;
0000491170;0000028058;SUBREGION;Теучежский район;;;;385230;;
0000491571;0000028058;SUBREGION;Шовгеновский район;;;;385440;;
0000491868;0000028058;SUBREGION;Гиагинский район;;;;385600;;
0000028059;0000028053;REGION;Республика Калмыкия;;;11015;;;
0000492321;0000028059;CITY;Элиста;;;1094;;;
0000492863;0000028059;SUBREGION;Ики-Бурульский район;;;;;;
0000493054;0000028059;SUBREGION;Городовиковский район;;;;;;
0000493058;0000493054;CITY;Городовиковск;;;20177;359050;;
0000493251;0000028059;SUBREGION;Малодербетовский район;;;;;;
0000493412;0000028059;SUBREGION;Лаганский район;;;;;;
0000493464;0000493412;CITY;Лагань;;;20178;;;
0000493614;0000028059;SUBREGION;Кетченеровский район;;;;;;
0000493777;0000028059;SUBREGION;Октябрьский район;;;;;;
0000493919;0000028059;SUBREGION;Черноземельский район;;;;;;
0000494071;0000028059;SUBREGION;Юстинский район;;;;;;
0000494191;0000028059;SUBREGION;Приютненский район;;;;;;
0000494347;0000028059;SUBREGION;Сарпинский район;;;;;;
0000494558;0000028059;SUBREGION;Целинный район;;;;;;
0000494827;0000028059;SUBREGION;Яшкульский район;;;;;;
0000495039;0000028059;SUBREGION;Яшалтинский район;;;;;;
0000028060;0000028023;COUNTRY_DISTRICT;Северный Кавказ;;;102444;;;
0000028061;0000028060;REGION;Республика Дагестан;;;11010;368000;;
0000495241;0000028061;CITY;Махачкала;;;28;;;
0000495807;0000495241;SUBREGION;Кировский район район;;;;367912;;
0000495903;0000028061;CITY;Дербент;;;11007;;;
0000496150;0000028061;CITY;Кизилюрт;;;21519;;;
0000496256;0000028061;CITY;Дагестанские Огни;;;21732;;;
0000496421;0000028061;CITY;Избербаш;;;21521;368502;;
0000496685;0000028061;CITY;Южно-Сухокумск;;;100450;368890;;
0000496764;0000028061;CITY;Кизляр;;;11009;;;
0000496961;0000028061;CITY;Каспийск;;;11008;;;
0000497373;0000028061;SUBREGION;Гумбетовский район;;;;368930;;
0000497400;0000028061;SUBREGION;Дахадаевский район;;;;368640;;
0000497463;0000028061;SUBREGION;Гергебильский район;;;;368250;;
0000497480;0000028061;SUBREGION;Гунибский район;;;;368340;;
0000497547;0000028061;SUBREGION;Ботлихский район;;;;368970;;
0000497593;0000028061;SUBREGION;Акушинский район;;;;368330;;
0000497673;0000028061;SUBREGION;Ахтынский район;;;;368730;;
0000497739;0000028061;CITY;Буйнакск;;;11006;;;
0000497923;0000028061;SUBREGION;Дербентский район;;;;368600;;
0000498238;0000028061;SUBREGION;Буйнакский район;;;;368200;;
0000498400;0000028061;SUBREGION;Ахвахский район;;;;368990;;
0000498418;0000028061;SUBREGION;Бабаюртовский район;;;;368060;;
0000498491;0000028061;SUBREGION;Агульский район;;;;368710;;
0000498510;0000028061;CITY;Хасавюрт;;;11011;;;
0000499169;0000028061;SUBREGION;Кайтагский район;;;;368630;;
0000499261;0000028061;SUBREGION;Докузпаринский район;;;;368732;;
0000499278;0000028061;SUBREGION;Карабудахкентский район;;;;368530;;
0000499775;0000028061;SUBREGION;Каякентский район;;;;368560;;
0000500243;0000028061;SUBREGION;Кизилюртовский район;;;;368100;;
0000500731;0000028061;SUBREGION;Казбековский район;;;;368050;;
0000500751;0000028061;SUBREGION;Новолакский район;;;;368040;;
0000501030;0000028061;SUBREGION;Магарамкентский район;;;;368780;;
0000501126;0000028061;SUBREGION;Лакский район;;;;368360;;
0000501177;0000028061;SUBREGION;Левашинский район;;;;368320;;
0000501245;0000028061;SUBREGION;Кумторкалинский район;;;;368220;;
0000501374;0000028061;SUBREGION;Кизлярский район;;;;368800;;
0000501778;0000028061;SUBREGION;Кулинский район;;;;368370;;
0000501793;0000028061;SUBREGION;Курахский район;;;;368720;;
0000501835;0000028061;SUBREGION;Тарумовский район;;;;368830;;
0000502063;0000028061;SUBREGION;Табасаранский район;;;;368650;;
0000502149;0000028061;SUBREGION;Ногайский район;;;;368850;;
0000502538;0000028061;SUBREGION;Рутульский район;;;;368700;;
0000502578;0000028061;SUBREGION;Сергокалинский район;;;;368510;;
0000502684;0000028061;SUBREGION;Сулейман-Стальский район;;;;368760;;
0000503023;0000028061;SUBREGION;Чародинский район;;;;368440;;
0000503078;0000028061;SUBREGION;Хунзахский район;;;;368260;;
0000503186;0000028061;SUBREGION;Хасавюртовский район;;;;368000;;
0000503244;0000028061;SUBREGION;Шамильский район;;;;368430;;
0000503298;0000028061;SUBREGION;Унцукульский район;;;;368420;;
0000503370;0000028061;SUBREGION;Хивский район;;;;368750;;
0000503441;0000028061;SUBREGION;Тляратинский район;;;;368420;;
0000503530;0000028061;SUBREGION;Цумадинский район;;;;368900;;
0000503606;0000028061;SUBREGION;Цунтинский район;;;;368410;;
0000028062;0000028060;REGION;Кабардино-Балкарская Республика;;;11013;;;
0000503664;0000028062;CITY;Нальчик;;;30;;;
0000504185;0000028062;SUBREGION;Баксанский район;;;;;;
0000504467;0000028062;SUBREGION;Майский район;;;;;;
0000504487;0000504467;CITY;Майский;;;20172;;;
0000504737;0000028062;SUBREGION;Зольский район;;;;;;
0000505036;0000028062;CITY;Прохладный;;;20174;;;
0000505251;0000028062;CITY;Баксан;;;20171;;;
0000505423;0000028062;SUBREGION;Прохладненский район;;;;;;
0000505812;0000028062;SUBREGION;Урванский район;;;;;;
0000505878;0000505812;CITY;Нарткала;;;20173;;;
0000506092;0000028062;SUBREGION;Терский район;;;;;;
0000506189;0000506092;CITY;Терек;;;20175;361202;;
0000506444;0000028062;SUBREGION;Чегемский район;;;;;;
0000506743;0000506444;CITY;Чегем;;;21524;;;
0000506805;0000028062;SUBREGION;Эльбрусский район;;;;;;
0000506865;0000506805;CITY;Тырныауз;;;20176;361624;;
0000506920;0000028062;SUBREGION;Лескенский район;;;;;;
0000507059;0000028062;SUBREGION;Черекский район;;;;;;
0000028063;0000028060;REGION;Республика Северная Осетия-Алания;;;11021;;;
0000507232;0000028063;SUBREGION;Алагирский район;;;;;;
0000507370;0000507232;CITY;Алагир;;;20591;;;
0000507473;0000028063;CITY;Владикавказ;;;33;;;
0000507946;0000028063;SUBREGION;Дигорский район;;;;;;
0000508003;0000507946;CITY;Дигора;;;20622;363410;;
0000508051;0000028063;SUBREGION;Моздокский район;;;;;;
0000508311;0000508051;CITY;Моздок;;;11022;;;
0000508601;0000028063;SUBREGION;Ардонский район;;;;;;
0000508602;0000508601;CITY;Ардон;;;20665;;;
0000508813;0000028063;SUBREGION;Ирафский район;;;;;;
0000508948;0000028063;SUBREGION;Кировский район;;;;363600;;
0000509046;0000028063;SUBREGION;Пригородный район;;;;;;
0000509625;0000028063;SUBREGION;Правобережный район;;;;;;
0000509626;0000509625;CITY;Беслан;;;11023;;;
0000028064;0000028060;REGION;Ставропольский край;;;11069;;;
0000509929;0000028064;CITY;Ставрополь;;;36;;;
0000510802;0000028064;CITY;Ессентуки;;;11057;;;
0000511224;0000028064;CITY;Кисловодск;;;11062;;;
0000511641;0000028064;CITY;Железноводск;;;11058;;;
0000511909;0000028064;CITY;Невинномысск;;;11064;;;
0000512213;0000028064;CITY;Пятигорск;;;11067;;;
0000512841;0000028064;CITY;Лермонтов;;;20261;;;
0000512975;0000028064;CITY;Георгиевск;;;11056;;;
0000513182;0000028064;SUBREGION;Андроповский район;;;;;;
0000513600;0000028064;SUBREGION;Александровский район;;;;;;
0000513946;0000028064;SUBREGION;Апанасенковский район;;;;;;
0000514183;0000028064;SUBREGION;Арзгирский район;;;;;;
0000514395;0000028064;SUBREGION;Благодарненский район;;;;;;
0000514565;0000514395;CITY;Благодарный;;;11054;356420;;
0000514772;0000028064;SUBREGION;Буденновский район;;;;;;
0000514992;0000514772;CITY;Буденновск;;;11055;356800;;
0000515472;0000028064;SUBREGION;Георгиевский район;;;;;;
0000516237;0000028064;SUBREGION;Грачевский район;;;;356250;;
0000516616;0000028064;SUBREGION;Ипатовский район;;;;;;
0000517077;0000516616;CITY;Ипатово;;;11061;356630;;
0000517277;0000028064;SUBREGION;Изобильненский район;;;;;;
0000517419;0000517277;CITY;Изобильный;;;11060;;;
0000517939;0000028064;SUBREGION;Кировский район;;;;;;
0000518304;0000517939;CITY;Новопавловск;;;11066;;;
0000518441;0000028064;SUBREGION;Кочубеевский район;;;;;;
0000519299;0000028064;SUBREGION;Красногвардейский район;;;;;;
0000519643;0000028064;SUBREGION;Курский район;;;;;;
0000520078;0000028064;SUBREGION;Левокумский район;;;;;;
0000520439;0000028064;SUBREGION;Минераловодский район;;;;;;
0000521207;0000520439;CITY;Минеральные Воды;;;11063;;;
0000521425;0000028064;SUBREGION;Нефтекумский район;;;;;;
0000521642;0000521425;CITY;Нефтекумск;;;20655;;;
0000521854;0000028064;SUBREGION;Новоалександровский район;;;;;;
0000522250;0000521854;CITY;Новоалександровск;;;11065;356000;;
0000522408;0000028064;SUBREGION;Новоселицкий район;;;;;;
0000522557;0000028064;SUBREGION;Предгорный район;;;;;;
0000523705;0000028064;SUBREGION;Петровский район;;;;;;
0000524032;0000523705;CITY;Светлоград;;;11068;;;
0000524353;0000028064;SUBREGION;Труновский район;;;;;;
0000524619;0000028064;SUBREGION;Советский район;;;;;;
0000524888;0000524619;CITY;Зеленокумск;;;11059;;;
0000525100;0000028064;SUBREGION;Степновский район;;;;;;
0000525285;0000028064;SUBREGION;Туркменский район;;;;;;
0000525558;0000028064;SUBREGION;Шпаковский район;;;;;;
0000526066;0000525558;CITY;Михайловск;;;101271;;;
0000028065;0000028060;REGION;Республика Ингушетия;;;11012;386000;;
0000526422;0000028065;CITY;Магас;;;20181;386001;;
0000526450;0000028065;CITY;Назрань;;;1092;;;
0000526837;0000028065;CITY;Карабулак;;;20180;;;
0000527062;0000028065;CITY;Малгобек;;;20179;;;
0000527316;0000028065;SUBREGION;Джейрахский район;;;;;;
0000527422;0000028065;SUBREGION;Назрановский район;;;;;;
0000528476;0000028065;SUBREGION;Сунженский район;;;;;;
0000529278;0000028065;SUBREGION;Малгобекский район;;;;;;
0000028066;0000028060;REGION;Карачаево-Черкесская Республика;;;11020;;;
0000529798;0000028066;CITY;Черкесск;;;1104;;;
0000530195;0000028066;CITY;Карачаевск;;;11017;;;
0000530365;0000028066;SUBREGION;Адыге-Хабльский район;;;;;;
0000530560;0000028066;CITY;Теберда;;;11018;369210;;
0000530597;0000028066;SUBREGION;Карачаевский район;;;;;;
0000530935;0000028066;SUBREGION;Зеленчукский район;;;;;;
0000531343;0000028066;SUBREGION;Малокарачаевский район;;;;;;
0000531711;0000028066;SUBREGION;Усть-Джегутинский район;;;;;;
0000531836;0000531711;CITY;Усть-Джегута;;;11019;;;
0000532003;0000028066;SUBREGION;Хабезский район;;;;;;
0000532353;0000028066;SUBREGION;Прикубанский район;;;;;;
0000532688;0000028066;SUBREGION;Урупский район;;;;;;
0000532922;0000028066;SUBREGION;Ногайский район;;;;;;
0000533153;0000028066;SUBREGION;Абазинский район;;;;;;
0000028067;0000028060;REGION;Чеченская Республика;;;11024;;;
0000533284;0000028067;CITY;Грозный;;;1106;;;
0000534736;0000028067;SUBREGION;Веденский район;;;;366000;;
0000535033;0000028067;SUBREGION;Грозненский район;;;;366000;;
