ID;FullName;CityName;OblName;Center;NalSumLimit;EngName
14434;Шаблыкино, Орловская обл.;Шаблыкино;Орловская обл.;;no limit;
2858;Белинский, Пензенская обл.;Белинский;Пензенская обл.;;0.00;
2854;Бессоновка, Пензенская обл.;Бессоновка;Пензенская обл.;;0.00;
2855;Городище, Пензенская обл.;Городище;Пензенская обл.;;0.00;
2860;Грабово, Пензенская обл.;Грабово;Пензенская обл.;;0.00;
421;Заречный, Пензенская обл.;Заречный;Пензенская обл.;;no limit;
14644;Земетчино, Пензенская обл.;Земетчино;Пензенская обл.;;0.00;
14642;Исса, Пензенская обл.;Исса;Пензенская обл.;;0.00;
2856;Каменка, Пензенская обл.;Каменка;Пензенская обл.;;0.00;
2857;Колышлей, Пензенская обл.;Колышлей;Пензенская обл.;;0.00;
1021;Кузнецк, Пензенская обл.;Кузнецк;Пензенская обл.;;0.00;
14643;Лунино, Пензенская обл.;Лунино;Пензенская обл.;;0.00;
14641;Мокшан, Пензенская обл.;Мокшан;Пензенская обл.;;0.00;
13345;Нижний Ломов, Пензенская обл.;Нижний Ломов;Пензенская обл.;;0.00;
13288;Никольск, Пензенская обл.;Никольск;Пензенская обл.;;0.00;
504;Пенза;Пенза;Пензенская обл.;*;no limit;Penza
2395;Русский Камешкир, Пензенская обл.;Русский Камешкир;Пензенская обл.;;0.00;
2859;Сердобск, Пензенская обл.;Сердобск;Пензенская обл.;;0.00;
13290;Чаадаевка, Пензенская обл.;Чаадаевка;Пензенская обл.;;0.00;
1769;Азово, Пермский край;Азово;Пермский край;;0.00;
589;Александровск, Пермский край;Александровск;Пермский край;;0.00;
13851;Архангельское, Пермский край;Архангельское;Пермский край;;0.00;
13843;Байболовка, Пермский край;Байболовка;Пермский край;;0.00;
598;Барда, Пермский край;Барда;Пермский край;;0.00;
564;Березники;Березники;Пермский край;;no limit;
570;Березовка, Пермский край;Березовка;Пермский край;;0.00;
13845;Бершеть, Пермский край;Бершеть;Пермский край;;0.00;
576;Большая Соснова, Пермский край;Большая Соснова;Пермский край;;0.00;
13235;Большое Савино, Пермский край;Большое Савино;Пермский край;;no limit;
13234;Ванюки, Пермский край;Ванюки;Пермский край;;no limit;
573;Верещагино, Пермский край;Верещагино;Пермский край;;0.00;
13853;Верх-Иньва, Пермский край;Верх-Иньва;Пермский край;;0.00;
13232;Верхние Муллы, Пермский край;Верхние Муллы;Пермский край;;no limit;
1132;Гайны, Пермский край;Гайны;Пермский край;;0.00;
585;Горнозаводск, Пермский край;Горнозаводск;Пермский край;;no limit;
569;Гремячинск, Пермский край;Гремячинск;Пермский край;;0.00;
567;Губаха, Пермский край;Губаха;Пермский край;;0.00;
582;Добрянка, Пермский край;Добрянка;Пермский край;;no limit;
596;Елово, Пермский край;Елово;Пермский край;;0.00;
15603;Заимка, Пермский край;Заимка;Пермский край;;0.00;
2861;Звездный, Пермский край;Звездный;Пермский край;;0.00;
13847;Зюкайка, Пермский край;Зюкайка;Пермский край;;0.00;
591;Ильинский, Пермский край;Ильинский;Пермский край;;0.00;
597;Карагай, Пермский край;Карагай;Пермский край;;0.00;
574;Кизел, Пермский край;Кизел;Пермский край;;0.00;
